"ts","state","rpm","wetBulbFahrenheit","relativeHumidity","windSpeed","windDirection","hourlyPrecip","watts"
2016-06-17 04:18:06,"Running",42.3,61,93,8,130,NA,223.5
2016-06-17 04:19:06,"Power ramp-up",73.8,61,93,8,130,NA,283.7
2016-06-17 04:20:06,"Power ramp-up",78.2,61,93,8,130,NA,496.4
2016-06-17 04:21:05,"Power ramp-up",80.7,61,93,8,130,NA,572
2016-06-17 04:22:05,"Power ramp-up",74.9,61,93,8,130,NA,376.3
2016-06-17 04:23:05,"Power ramp-up",73,61,93,8,130,NA,327.8
2016-06-17 04:24:05,"Power ramp-up",78.3,61,93,8,130,NA,488.5
2016-06-17 04:25:06,"Power ramp-up",72.8,61,93,8,130,NA,339.3
2016-06-17 04:26:05,"Power ramp-up",68.3,61,93,8,130,NA,201
2016-06-17 04:27:06,"Soft Start",71.5,61,93,8,130,NA,281.6
2016-06-17 04:28:06,"Power ramp-up",72.3,61,93,8,130,NA,297.3
2016-06-17 04:29:06,"Power ramp-up",67.9,61,93,8,130,NA,157.1
2016-06-17 04:30:06,"Power ramp-up",76.7,61,93,8,130,NA,419.6
2016-06-17 04:31:07,"Power ramp-up",70.9,61,93,8,130,NA,230
2016-06-17 04:32:06,"Power ramp-up",75,61,93,8,130,NA,350.8
2016-06-17 04:33:07,"Power ramp-up",74.5,61,93,8,130,NA,345.5
2016-06-17 04:34:06,"Power ramp-up",76.2,61,93,8,130,NA,438.2
2016-06-17 04:35:07,"Power ramp-up",73.1,61,93,8,130,NA,305.1
2016-06-17 04:36:05,"Power ramp-up",68.2,61,93,8,130,NA,166.9
2016-06-17 04:37:06,"Power ramp-up",65.9,61,93,8,130,NA,127.9
2016-06-17 04:38:06,"Power ramp-up",71.7,61,93,8,130,NA,287.9
2016-06-17 04:39:07,"Soft Start",65.5,61,93,8,130,NA,72.7
2016-06-17 04:40:06,"Power ramp-up",73.6,61,93,8,130,NA,272.8
2016-06-17 04:41:06,"Soft Start",66,61,93,8,130,NA,114.1
2016-06-17 04:42:07,"Soft Start",65.7,61,93,8,130,NA,58.7
2016-06-17 04:43:06,"Soft Start",66.9,61,93,8,130,NA,114.4
2016-06-17 04:44:08,"Soft Start",71.6,61,93,8,130,NA,295.3
2016-06-17 04:45:07,"Soft Start",63.5,61,93,8,130,NA,58.6
2016-06-17 04:46:06,"Soft Start",63.8,61,93,8,130,NA,56.8
2016-06-17 04:47:08,"Power ramp-up",73,61,93,8,130,NA,323.1
2016-06-17 04:48:06,"Power ramp-up",69.3,61,93,8,130,NA,182.6
2016-06-17 04:49:06,"Power ramp-up",68.7,61,93,8,130,NA,180.6
2016-06-17 04:50:07,"Soft Start",71.3,61,93,8,130,NA,263.9
2016-06-17 04:51:06,"Power ramp-up",74,61,93,8,130,NA,375.8
2016-06-17 04:52:06,"Power ramp-up",70.3,61,93,8,130,NA,248.4
2016-06-17 04:53:06,"Power ramp-up",74.8,61,93,8,140,NA,335.7
2016-06-17 04:54:07,"Soft Start",73.5,61,93,8,140,NA,261.7
2016-06-17 04:55:07,"Power ramp-up",75.2,61,93,8,140,NA,373.9
2016-06-17 04:56:09,"Power ramp-up",73.5,61,93,8,140,NA,312.7
2016-06-17 04:57:08,"Power ramp-up",74.2,61,93,8,140,NA,311.4
2016-06-17 04:58:07,"Power ramp-up",88.5,61,93,8,140,NA,850.5
2016-06-17 04:59:07,"Running",54.1,61,93,8,140,NA,448.6
2016-06-17 05:00:05,"Power ramp-up",78.3,61,93,8,140,NA,507.6
2016-06-17 05:01:06,"Power ramp-up",79,61,93,8,140,NA,531.3
2016-06-17 05:02:08,"Power ramp-up",68.2,61,93,8,140,NA,168.5
2016-06-17 05:03:07,"Power ramp-up",79.6,61,93,8,140,NA,535.3
2016-06-17 05:04:07,"Power ramp-up",70.4,61,93,8,140,NA,226.4
2016-06-17 05:05:08,"Running",68,61,93,8,140,NA,769.1
2016-06-17 05:06:05,"Soft Start",71.4,61,93,8,140,NA,158.6
2016-06-17 05:07:06,"Running",86.7,61,93,8,140,NA,1543.4
2016-06-17 05:08:06,"Running",57.3,61,93,8,140,NA,479.3
2016-06-17 05:09:06,"Running",56.3,61,93,8,140,NA,501.1
2016-06-17 05:10:06,"Running",81,61,93,8,140,NA,1299.9
2016-06-17 05:11:08,"Running",44.9,61,93,8,140,NA,255.1
2016-06-17 05:12:08,"Running",68.6,61,93,8,140,NA,729.7
2016-06-17 05:13:07,"Running",67.6,61,93,8,140,NA,715.4
2016-06-17 05:14:08,"Running",53.1,61,93,8,140,NA,392.9
2016-06-17 05:15:08,"Running",56.7,61,93,8,140,NA,474.1
2016-06-17 05:16:07,"Running",54.2,61,93,8,140,NA,418
2016-06-17 05:17:07,"Running",74.3,61,93,8,140,NA,983.7
2016-06-17 05:18:06,"Running",43.9,61,93,8,140,NA,230.8
2016-06-17 05:19:07,"Power ramp-up",75,61,93,8,140,NA,377.6
2016-06-17 05:20:07,"Power ramp-up",81.8,61,93,8,140,NA,1173.4
2016-06-17 05:21:07,"Running",55.4,61,93,8,140,NA,455.5
2016-06-17 05:22:06,"Running",74.5,61,93,8,140,NA,987.6
2016-06-17 05:23:06,"Running",49.6,61,93,8,140,NA,326.9
2016-06-17 05:24:09,"Soft Start",62.4,61,93,8,140,NA,89.4
2016-06-17 05:25:06,"Power ramp-up",91.5,61,93,8,140,NA,918.1
2016-06-17 05:26:08,"Running",64.7,61,93,8,140,NA,665.6
2016-06-17 05:27:08,"Running",51.5,61,93,8,140,NA,373.2
2016-06-17 05:28:07,"Running",70.4,61,93,8,140,NA,847.8
2016-06-17 05:29:07,"Running",61.5,61,93,8,140,NA,580.5
2016-06-17 05:30:08,"Running",46,61,93,8,140,NA,254.1
2016-06-17 05:31:06,"Running",65.8,61,93,8,140,NA,730.5
2016-06-17 05:32:07,"Running",44.2,61,93,8,140,NA,232.3
2016-06-17 05:33:06,"Power ramp-up",72.2,61,93,8,140,NA,267.9
2016-06-17 05:34:06,"Power ramp-up",71.2,61,93,8,140,NA,272.4
2016-06-17 05:35:08,"Soft Start",72.3,61,93,8,140,NA,289.9
2016-06-17 05:36:07,"Power ramp-up",72.6,61,93,8,140,NA,301.1
2016-06-17 05:37:08,"Power ramp-up",76,61,93,8,140,NA,404.1
2016-06-17 05:38:06,"Running",74.2,61,93,8,140,NA,1109.1
2016-06-17 05:39:09,"Running",40.6,61,93,8,140,NA,38.6
2016-06-17 05:40:07,"Power ramp-up",76.7,61,93,8,140,NA,477
2016-06-17 05:41:06,"Power ramp-up",75.5,61,93,8,140,NA,357.3
2016-06-17 05:42:07,"Soft Start",70.9,61,93,8,140,NA,225
2016-06-17 05:43:07,"Power ramp-up",77.9,61,93,8,140,NA,489.3
2016-06-17 05:44:08,"Power ramp-up",78.6,61,93,8,140,NA,543.1
2016-06-17 05:45:07,"Power ramp-up",72.4,61,93,8,140,NA,299.2
2016-06-17 05:46:07,"Running",83.7,61,93,8,140,NA,1520.4
2016-06-17 05:47:08,"Running",60.1,61,93,8,140,NA,582.1
2016-06-17 05:48:06,"Running",65.4,61,93,8,140,NA,655.3
2016-06-17 05:49:07,"Running",64.5,61,93,8,140,NA,662.4
2016-06-17 05:50:07,"Running",41.4,61,93,8,140,NA,189.1
2016-06-17 05:51:07,"Power ramp-up",79.5,61,93,8,140,NA,556.3
2016-06-17 05:52:07,"Power ramp-up",71.6,61,93,8,140,NA,341.6
2016-06-17 05:53:07,"Power ramp-up",76.5,62,90,10,130,NA,411.8
2016-06-17 05:54:07,"Running",52.1,62,90,10,130,NA,414.1
2016-06-17 05:55:06,"Running",60,62,90,10,130,NA,596.3
2016-06-17 05:56:07,"Soft Start",64.1,62,90,10,130,NA,61.5
2016-06-17 05:57:06,"Power ramp-up",83.4,62,90,10,130,NA,592.4
2016-06-17 05:58:07,"Running",94.9,62,90,10,130,NA,2312.5
2016-06-17 05:59:07,"Running",84.2,62,90,10,130,NA,1442.8
2016-06-17 06:00:07,"Running",57.8,62,90,10,130,NA,423.1
2016-06-17 06:01:09,"Running",71.2,62,90,10,130,NA,874
2016-06-17 06:02:07,"Running",62.2,62,90,10,130,NA,550.7
2016-06-17 06:03:08,"Running",64.7,62,90,10,130,NA,674.1
2016-06-17 06:04:08,"Running",83.1,62,90,10,130,NA,1301.7
2016-06-17 06:05:06,"Running",58.2,62,90,10,130,NA,494.7
2016-06-17 06:06:07,"Running",58.8,62,90,10,130,NA,524.2
2016-06-17 06:07:09,"Soft Start",47.9,62,90,10,130,NA,0
2016-06-17 06:08:07,"Power ramp-up",72.3,62,90,10,130,NA,276
2016-06-17 06:09:07,"Running",86.2,62,90,10,130,NA,1581
2016-06-17 06:10:09,"Running",65,62,90,10,130,NA,680.7
2016-06-17 06:11:07,"Running",99.2,62,90,10,130,NA,2041.6
2016-06-17 06:12:07,"Running",65.3,62,90,10,130,NA,694.1
2016-06-17 06:13:09,"Running",70.3,62,90,10,130,NA,984.5
2016-06-17 06:14:09,"Running",95.4,62,90,10,130,NA,2411.9
2016-06-17 06:15:07,"Running",70.6,62,90,10,130,NA,939.3
2016-06-17 06:16:07,"Running",47.8,62,90,10,130,NA,299
2016-06-17 06:17:08,"Running",100.3,62,90,10,130,NA,2517.9
2016-06-17 06:18:07,"Running",89.7,62,90,10,130,NA,1804.3
2016-06-17 06:19:08,"Running",70.3,62,90,10,130,NA,869
2016-06-17 06:20:07,"Running",75,62,90,10,130,NA,1036.2
2016-06-17 06:21:07,"Running",67.7,62,90,10,130,NA,801.7
2016-06-17 06:22:06,"Running",80.2,62,90,10,130,NA,1371.8
2016-06-17 06:23:06,"Running",93.9,62,90,10,130,NA,2075.4
2016-06-17 06:24:07,"Running",99.5,62,90,10,130,NA,2450.7
2016-06-17 06:25:08,"Running",69.1,62,90,10,130,NA,836.5
2016-06-17 06:26:07,"Running",88.2,62,90,10,130,NA,1553.2
2016-06-17 06:27:06,"Running",73.6,62,90,10,130,NA,980.8
2016-06-17 06:28:07,"Running",81.9,62,90,10,130,NA,1409.3
2016-06-17 06:29:09,"Running",56.7,62,90,10,130,NA,535.5
2016-06-17 06:30:08,"Soft Start",56.7,62,90,10,130,NA,84.2
2016-06-17 06:31:08,"Running",75.5,62,90,10,130,NA,1110.9
2016-06-17 06:32:07,"Running",63.6,62,90,10,130,NA,639.2
2016-06-17 06:33:09,"Running",116.8,62,90,10,130,NA,3979.6
2016-06-17 06:34:08,"Running",82.4,62,90,10,130,NA,1325.2
2016-06-17 06:35:07,"Running",56.4,62,90,10,130,NA,460.6
2016-06-17 06:36:08,"Running",55.3,62,90,10,130,NA,440.1
2016-06-17 06:37:09,"Running",79.2,62,90,10,130,NA,815.2
2016-06-17 06:38:08,"Running",83.7,62,90,10,130,NA,1397.7
2016-06-17 06:39:08,"Running",119.8,62,90,10,130,NA,3787.6
2016-06-17 06:40:08,"Running",98.9,62,90,10,130,NA,2633.7
2016-06-17 06:41:08,"Running",103.2,62,90,10,130,NA,2731.4
2016-06-17 06:42:06,"Running",83.6,62,90,10,130,NA,1526.5
2016-06-17 06:43:07,"Running",90.1,62,90,10,130,NA,1804.3
2016-06-17 06:44:07,"Running",80,62,90,10,130,NA,1249.4
2016-06-17 06:45:09,"Running",74.8,62,90,10,130,NA,1124.3
2016-06-17 06:46:08,"Running",64.1,62,90,10,130,NA,562.4
2016-06-17 06:47:08,"Running",92.1,62,90,10,130,NA,1804.5
2016-06-17 06:48:07,"Running",93.3,62,90,10,130,NA,1983.6
2016-06-17 06:49:07,"Running",86.4,62,90,10,130,NA,1566.2
2016-06-17 06:50:07,"Running",87.3,62,90,10,130,NA,1781.9
2016-06-17 06:51:08,"Running",92,62,90,10,130,NA,1796
2016-06-17 06:52:08,"Running",74.8,62,90,10,130,NA,946.2
2016-06-17 06:53:09,"Running",78.4,64,87,16,150,NA,1195.4
2016-06-17 06:54:07,"Running",106.2,64,87,16,150,NA,2935.1
2016-06-17 06:55:09,"Running",92.6,64,87,16,150,NA,2079
2016-06-17 06:56:08,"Running",83.6,64,87,16,150,NA,1402
2016-06-17 06:57:11,"Running",94.1,64,87,16,150,NA,2005.8
2016-06-17 06:58:09,"Running",87.8,64,87,16,150,NA,1747.1
2016-06-17 06:59:08,"Running",91.1,64,87,16,150,NA,1894.1
2016-06-17 07:00:08,"Running",105.7,64,87,16,150,NA,2909.4
2016-06-17 07:01:08,"Running",86.2,64,87,16,150,NA,1532
2016-06-17 07:02:08,"Running",79.7,64,87,16,150,NA,1215
2016-06-17 07:03:10,"Running",59.2,64,87,16,150,NA,582.9
2016-06-17 07:04:09,"Running",119,64,87,16,150,NA,4151.4
2016-06-17 07:05:08,"Running",77.6,64,87,16,150,NA,1150
2016-06-17 07:06:09,"Running",99.8,64,87,16,150,NA,2429
2016-06-17 07:07:08,"Running",93.2,64,87,16,150,NA,1814.6
2016-06-17 07:08:07,"Running",72.4,64,87,16,150,NA,944.3
2016-06-17 07:09:07,"Running",89.8,64,87,16,150,NA,1729.7
2016-06-17 07:10:10,"Running",104.7,64,87,16,150,NA,3502.2
2016-06-17 07:11:08,"Running",86.8,64,87,16,150,NA,1562.6
2016-06-17 07:12:07,"Running",119.1,64,87,16,150,NA,4197.3
2016-06-17 07:13:08,"Running",112.6,64,87,16,150,NA,3440.8
2016-06-17 07:14:08,"Running",108.8,64,87,16,150,NA,3163.4
2016-06-17 07:15:09,"Running",87.8,64,87,16,150,NA,1609.5
2016-06-17 07:16:07,"Running",90.6,64,87,16,150,NA,1895.2
2016-06-17 07:17:07,"Running",95.6,64,87,16,150,NA,1901.2
2016-06-17 07:18:08,"Running",87.9,64,87,16,150,NA,1624.8
2016-06-17 07:19:07,"Running",118.8,64,87,16,150,NA,4525
2016-06-17 07:20:07,"Running",82.3,64,87,16,150,NA,1348.9
2016-06-17 07:21:08,"Running",98.9,64,87,16,150,NA,2499.5
2016-06-17 07:22:09,"Running",97,64,87,16,150,NA,1944.3
2016-06-17 07:23:08,"Running",115.3,64,87,16,150,NA,3709.4
2016-06-17 07:24:07,"Running",98.2,64,87,16,150,NA,2292.7
2016-06-17 07:25:10,"Running",92.4,64,87,16,150,NA,1875.4
2016-06-17 07:26:08,"Running",121.3,64,87,16,150,NA,5171.5
2016-06-17 07:27:09,"Running",102.8,64,87,16,150,NA,2740.5
2016-06-17 07:28:09,"Running",106.7,64,87,16,150,NA,3469.2
2016-06-17 07:29:09,"Running",98.7,64,87,16,150,NA,2499.1
2016-06-17 07:30:08,"Running",73.3,64,87,16,150,NA,925.9
2016-06-17 07:31:08,"Running",81.5,64,87,16,150,NA,1268.7
2016-06-17 07:32:08,"Running",58.8,64,87,16,150,NA,460
2016-06-17 07:33:08,"Soft Start",60.4,64,87,16,150,NA,111
2016-06-17 07:34:09,"Power ramp-up",95,64,87,16,150,NA,1126.1
2016-06-17 07:35:07,"Running",95,64,87,16,150,NA,2251.6
2016-06-17 07:36:08,"Running",104.7,64,87,16,150,NA,2608.3
2016-06-17 07:37:08,"Running",82.2,64,87,16,150,NA,1337.1
2016-06-17 07:38:08,"Running",75.9,64,87,16,150,NA,1072.7
2016-06-17 07:39:08,"Running",63.1,64,87,16,150,NA,702
2016-06-17 07:40:08,"Running",92.4,64,87,16,150,NA,1931.1
2016-06-17 07:41:08,"Soft Start",86.5,64,87,16,150,NA,462.9
2016-06-17 07:42:08,"Running",98.3,64,87,16,150,NA,2425.1
2016-06-17 07:43:09,"Running",73.8,64,87,16,150,NA,958.4
2016-06-17 07:44:09,"Running",95.6,64,87,16,150,NA,2081.3
2016-06-17 07:45:08,"Running",111.6,64,87,16,150,NA,2937.9
2016-06-17 07:46:09,"Running",108.9,64,87,16,150,NA,3144.8
2016-06-17 07:47:07,"Running",103.6,64,87,16,150,NA,2820.2
2016-06-17 07:48:09,"Running",79.9,64,87,16,150,NA,1123.4
2016-06-17 07:49:10,"Running",87.7,64,87,16,150,NA,1728.8
2016-06-17 07:50:09,"Running",86.5,64,87,16,150,NA,1662.9
2016-06-17 07:51:09,"Running",77.8,64,87,16,150,NA,1491.2
2016-06-17 07:52:09,"Running",112.1,64,87,16,150,NA,2818.8
2016-06-17 07:53:08,"Running",109.2,65,79,14,150,NA,3398.8
2016-06-17 07:54:09,"Running",109.6,65,79,14,150,NA,3179.5
2016-06-17 07:55:07,"Running",99.9,65,79,14,150,NA,2474.9
2016-06-17 07:56:07,"Running",106,65,79,14,150,NA,2982.1
2016-06-17 07:57:09,"Running",116.1,65,79,14,150,NA,3723.7
2016-06-17 07:58:08,"Running",126.9,65,79,14,150,NA,5562.7
2016-06-17 07:59:10,"Running",108.6,65,79,14,150,NA,3854.8
2016-06-17 08:00:07,"Running",109.3,65,79,14,150,NA,3307.8
2016-06-17 08:01:10,"Running",101,65,79,14,150,NA,2689.9
2016-06-17 08:02:07,"Running",109.1,65,79,14,150,NA,3014.9
2016-06-17 08:03:10,"Running",105.4,65,79,14,150,NA,2985.2
2016-06-17 08:04:09,"Running",93.4,65,79,14,150,NA,1899.4
2016-06-17 08:05:09,"Running",118.7,65,79,14,150,NA,4016.3
2016-06-17 08:06:08,"Running",92.7,65,79,14,150,NA,2084.3
2016-06-17 08:07:09,"Running",104.6,65,79,14,150,NA,2941.1
2016-06-17 08:08:09,"Running",111,65,79,14,150,NA,3318.4
2016-06-17 08:09:08,"Running",101.2,65,79,14,150,NA,2510.5
2016-06-17 08:10:08,"Running",88.6,65,79,14,150,NA,1682.2
2016-06-17 08:11:07,"Running",106,65,79,14,150,NA,3165.5
2016-06-17 08:12:09,"Running",86.6,65,79,14,150,NA,1592.1
2016-06-17 08:13:08,"Running",89.1,65,79,14,150,NA,1944.7
2016-06-17 08:14:09,"Running",81.7,65,79,14,150,NA,954.6
2016-06-17 08:15:08,"Running",98.6,65,79,14,150,NA,2600.4
2016-06-17 08:16:07,"Running",83.3,65,79,14,150,NA,1461.5
2016-06-17 08:17:09,"Running",94.3,65,79,14,150,NA,2138.2
2016-06-17 08:18:07,"Running",106.6,65,79,14,150,NA,3056.7
2016-06-17 08:19:08,"Running",88.5,65,79,14,150,NA,1855.7
2016-06-17 08:20:08,"Running",110.1,65,79,14,150,NA,3252.6
2016-06-17 08:21:09,"Running",92.9,65,79,14,150,NA,1888
2016-06-17 08:22:09,"Running",104.1,65,79,14,150,NA,2919.1
2016-06-17 08:23:10,"Running",114.3,65,79,14,150,NA,3644.6
2016-06-17 08:24:07,"Running",111.2,65,79,14,150,NA,3465.5
2016-06-17 08:25:08,"Running",120.9,65,79,14,150,NA,4206.2
2016-06-17 08:26:08,"Running",119.1,65,79,14,150,NA,4064.4
2016-06-17 08:27:11,"Running",95.1,65,79,14,150,NA,2336.9
2016-06-17 08:28:09,"Running",106.7,65,79,14,150,NA,3033.8
2016-06-17 08:29:08,"Running",64.4,65,79,14,150,NA,680.8
2016-06-17 08:30:08,"Running",89.5,65,79,14,150,NA,1796
2016-06-17 08:31:09,"Running",94.4,65,79,14,150,NA,2250.8
2016-06-17 08:32:09,"Running",92.7,65,79,14,150,NA,1991
2016-06-17 08:33:08,"Running",85.9,65,79,14,150,NA,1574.9
2016-06-17 08:34:09,"Running",85.7,65,79,14,150,NA,1467.2
2016-06-17 08:35:09,"Running",99.6,65,79,14,150,NA,2455.1
2016-06-17 08:36:08,"Running",95.2,65,79,14,150,NA,2048.6
2016-06-17 08:37:10,"Running",84.4,65,79,14,150,NA,1608.6
2016-06-17 08:38:09,"Running",117.8,65,79,14,150,NA,3996.8
2016-06-17 08:39:09,"Running",89.7,65,79,14,150,NA,1807
2016-06-17 08:40:09,"Running",110.4,65,79,14,150,NA,3499.6
2016-06-17 08:41:09,"Running",109.6,65,79,14,150,NA,3232.1
2016-06-17 08:42:08,"Running",94.5,65,79,14,150,NA,2304.7
2016-06-17 08:43:08,"Running",70.1,65,79,14,150,NA,948.3
2016-06-17 08:44:09,"Running",115.2,65,79,14,150,NA,3569.7
2016-06-17 08:45:09,"Running",95.1,65,79,14,150,NA,2008.3
2016-06-17 08:46:09,"Running",110.4,65,79,14,150,NA,3508.5
2016-06-17 08:47:08,"Running",75.2,65,79,14,150,NA,1080.4
2016-06-17 08:48:08,"Running",127.4,65,79,14,150,NA,7942.5
2016-06-17 08:49:10,"Running",110.1,65,79,14,150,NA,3550.4
2016-06-17 08:50:10,"Running",124.8,65,79,14,150,NA,5675.9
2016-06-17 08:51:10,"Running",99.6,65,79,14,150,NA,2664.6
2016-06-17 08:52:09,"Running",107,65,79,14,150,NA,2968.4
2016-06-17 08:53:09,"Running",98.4,67,71,10,160,NA,2273.9
2016-06-17 08:54:09,"Running",121.6,67,71,10,160,NA,4305.6
2016-06-17 08:55:09,"Running",91,67,71,10,160,NA,1804.8
2016-06-17 08:56:10,"Running",78.3,67,71,10,160,NA,1145.5
2016-06-17 08:57:09,"Running",110.4,67,71,10,160,NA,3650.5
2016-06-17 08:58:10,"Running",96.7,67,71,10,160,NA,3113.5
2016-06-17 08:59:08,"Running",103.9,67,71,10,160,NA,2318.3
2016-06-17 09:00:09,"Running",111.6,67,71,10,160,NA,3599.6
2016-06-17 09:01:10,"Running",113.6,67,71,10,160,NA,3641.7
2016-06-17 09:02:11,"Running",117.6,67,71,10,160,NA,3646.2
2016-06-17 09:03:11,"Running",57.8,67,71,10,160,NA,515.5
2016-06-17 09:04:09,"Running",54,67,71,10,160,NA,484.6
2016-06-17 09:05:10,"Running",120,67,71,10,160,NA,3616.1
2016-06-17 09:06:09,"Running",124.4,67,71,10,160,NA,4343.3
2016-06-17 09:07:08,"Running",99.1,67,71,10,160,NA,2848.3
2016-06-17 09:08:09,"Running",104.5,67,71,10,160,NA,2880.2
2016-06-17 09:09:09,"Running",116.3,67,71,10,160,NA,3959.3
2016-06-17 09:10:10,"Running",85.1,67,71,10,160,NA,1592.7
2016-06-17 09:11:11,"Running",95.5,67,71,10,160,NA,2088.7
2016-06-17 09:12:09,"Running",119.5,67,71,10,160,NA,3999.1
2016-06-17 09:13:08,"Running",96.5,67,71,10,160,NA,2403
2016-06-17 09:14:08,"Running",83.4,67,71,10,160,NA,1349.3
2016-06-17 09:15:10,"Running",52.2,67,71,10,160,NA,442.3
2016-06-17 09:16:10,"Running",88.8,67,71,10,160,NA,1636.4
2016-06-17 09:17:09,"Running",69.6,67,71,10,160,NA,807.8
2016-06-17 09:18:08,"Running",92.5,67,71,10,160,NA,2038
2016-06-17 09:19:09,"Running",100.5,67,71,10,160,NA,2478
2016-06-17 09:20:09,"Running",95.5,67,71,10,160,NA,2300.2
2016-06-17 09:21:09,"Running",82.2,67,71,10,160,NA,1433.6
2016-06-17 09:22:11,"Running",75.1,67,71,10,160,NA,912.2
2016-06-17 09:23:10,"Running",68.5,67,71,10,160,NA,794.8
2016-06-17 09:24:09,"Running",92.3,67,71,10,160,NA,2270.9
2016-06-17 09:25:09,"Running",41.4,67,71,10,160,NA,132.6
2016-06-17 09:26:11,"Running",77.8,67,71,10,160,NA,1305.6
2016-06-17 09:27:08,"Running",80.6,67,71,10,160,NA,1431.4
2016-06-17 09:28:09,"Running",75.3,67,71,10,160,NA,1107.2
2016-06-17 09:29:11,"Running",63.2,67,71,10,160,NA,617.1
2016-06-17 09:30:09,"Running",93.9,67,71,10,160,NA,1960
2016-06-17 09:31:09,"Running",114.8,67,71,10,160,NA,3433.3
2016-06-17 09:32:09,"Running",99.2,67,71,10,160,NA,2495.8
2016-06-17 09:33:10,"Running",83.5,67,71,10,160,NA,1156.6
2016-06-17 09:34:10,"Running",106.4,67,71,10,160,NA,3194.2
2016-06-17 09:35:09,"Running",120.1,67,71,10,160,NA,4337.2
2016-06-17 09:36:11,"Running",74.5,67,71,10,160,NA,991.7
2016-06-17 09:37:10,"Running",87.8,67,71,10,160,NA,1800
2016-06-17 09:38:10,"Running",106.6,67,71,10,160,NA,3312
2016-06-17 09:39:09,"Running",97.8,67,71,10,160,NA,2511.7
2016-06-17 09:40:11,"Running",109.8,67,71,10,160,NA,3498.2
2016-06-17 09:41:09,"Running",92.7,67,71,10,160,NA,1959.8
2016-06-17 09:42:12,"Running",88.9,67,71,10,160,NA,1830.8
2016-06-17 09:43:09,"Running",109.6,67,71,10,160,NA,3316.6
2016-06-17 09:44:10,"Running",80.7,67,71,10,160,NA,1315.8
2016-06-17 09:45:09,"Running",71.3,67,71,10,160,NA,894
2016-06-17 09:46:09,"Running",88,67,71,10,160,NA,1691.6
2016-06-17 09:47:08,"Running",68.8,67,71,10,160,NA,917.6
2016-06-17 09:48:09,"Running",69.2,67,71,10,160,NA,804.7
2016-06-17 09:49:09,"Running",66.6,67,71,10,160,NA,781.8
2016-06-17 09:50:09,"Running",115.8,67,71,10,160,NA,3788.2
2016-06-17 09:51:10,"Running",84.7,67,71,10,160,NA,1460.8
2016-06-17 09:52:09,"Running",79.8,67,71,10,160,NA,1262.2
2016-06-17 09:53:09,"Running",62.7,68,69,10,140,NA,731.7
2016-06-17 09:54:10,"Running",65.7,68,69,10,140,NA,778.9
2016-06-17 09:55:09,"Running",100.4,68,69,10,140,NA,2567.3
2016-06-17 09:56:09,"Running",128.6,68,69,10,140,NA,8151
2016-06-17 09:57:10,"Running",132.4,68,69,10,140,NA,11714.3
2016-06-17 09:58:11,"Running",112.6,68,69,10,140,NA,3496.9
2016-06-17 09:59:09,"Running",88.4,68,69,10,140,NA,1684.5
2016-06-17 10:00:11,"Running",88,68,69,10,140,NA,1694
2016-06-17 10:01:09,"Running",104.8,68,69,10,140,NA,2773
2016-06-17 10:02:10,"Running",100.5,68,69,10,140,NA,2417.9
2016-06-17 10:03:10,"Running",78.3,68,69,10,140,NA,1143.7
2016-06-17 10:04:09,"Running",111.5,68,69,10,140,NA,3512
2016-06-17 10:05:10,"Running",111.1,68,69,10,140,NA,3031.8
2016-06-17 10:06:09,"Running",91.5,68,69,10,140,NA,1881
2016-06-17 10:07:11,"Running",123.9,68,69,10,140,NA,5838.7
2016-06-17 10:08:09,"Running",126.1,68,69,10,140,NA,7477.3
2016-06-17 10:09:10,"Running",122.6,68,69,10,140,NA,4189.1
2016-06-17 10:10:09,"Running",114.6,68,69,10,140,NA,3656.1
2016-06-17 10:11:10,"Running",100.2,68,69,10,140,NA,2639.7
2016-06-17 10:12:09,"Running",108.9,68,69,10,140,NA,3028.6
2016-06-17 10:13:10,"Running",128.7,68,69,10,140,NA,8537.2
2016-06-17 10:14:09,"Running",118,68,69,10,140,NA,3947.7
2016-06-17 10:15:08,"Running",125.6,68,69,10,140,NA,6910.8
2016-06-17 10:16:10,"Running",115.9,68,69,10,140,NA,4352.2
2016-06-17 10:17:11,"Running",111.6,68,69,10,140,NA,3606.1
2016-06-17 10:18:10,"Running",123.9,68,69,10,140,NA,5620.7
2016-06-17 10:19:09,"Running",125.6,68,69,10,140,NA,5906
2016-06-17 10:20:10,"Running",125.8,68,69,10,140,NA,6268.7
2016-06-17 10:21:10,"Running",123.3,68,69,10,140,NA,6027.3
2016-06-17 10:22:10,"Running",96.9,68,69,10,140,NA,2748.1
2016-06-17 10:23:11,"Running",96.2,68,69,10,140,NA,2609.1
2016-06-17 10:24:10,"Running",122.4,68,69,10,140,NA,5277.2
2016-06-17 10:25:10,"Running",119,68,69,10,140,NA,3792.7
2016-06-17 10:26:10,"Running",89.2,68,69,10,140,NA,1744.2
2016-06-17 10:27:09,"Running",93.6,68,69,10,140,NA,2596.3
2016-06-17 10:28:09,"Running",125,68,69,10,140,NA,6589.8
2016-06-17 10:29:11,"Running",108,68,69,10,140,NA,3195.7
2016-06-17 10:30:12,"Running",107.1,68,69,10,140,NA,3156.1
2016-06-17 10:31:10,"Running",88.9,68,69,10,140,NA,1910.8
2016-06-17 10:32:09,"Running",48.9,68,69,10,140,NA,360.9
2016-06-17 10:33:09,"Running",56.7,68,69,10,140,NA,427.3
